date,country,product_identifier,store,platform,product_duration,transactions,proceeds,new_revenue,renewal_revenue,trials_started,trials_converted,avg_trial_duration_days
2023-12-23,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,3,29.358,0.0,29.358,1,1,3.0
2023-12-24,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2023-12-24,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,83.979,0.0,0,0,
2023-12-24,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,12,112.539,0.0,112.539,4,3,3.0
2023-12-24,GT,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,0,
2023-12-25,ES,lists_499_1m,app_store,iOS,P1M,1,7.6352557266373466,0.0,7.6352557266373466,0,0,
2023-12-25,US,lists_499_1m,app_store,iOS,P1M,1,10.479,0.0,10.479,0,0,
2023-12-25,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,83.979,0.0,0,0,
2023-12-25,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,7,39.144,0.0,39.144,5,1,5.3
2023-12-26,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2023-12-26,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,10,48.93,0.0,48.93,6,0,3.8
2023-12-26,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2023-12-27,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,0.0,55.986,0,1,
2023-12-27,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,5,39.144,0.0,39.144,4,1,4.3
2023-12-27,AU,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2023-12-28,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2023-12-28,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,48.93,0.0,48.93,7,3,3.4
2023-12-29,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2023-12-29,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.34729016606089,0.0,15.34729016606089,0,1,
2023-12-29,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,53.823,0.0,53.823,7,3,3.0
2023-12-30,US,lists_499_1m,app_store,iOS,P1M,1,10.479,0.0,10.479,0,0,
2023-12-30,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,13,68.502,0.0,68.502,8,3,3.5
2023-12-31,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2023-12-31,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,53.823,0.0,53.823,7,1,4.3
2023-12-31,GT,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,0,
2024-01-01,ES,lists_499_1m,app_store,iOS,P1M,1,7.6495656684952387,0.0,7.6495656684952387,0,0,
2024-01-01,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-01,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-01,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,14,63.609,0.0,63.609,9,5,3.5
2024-01-01,UZ,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-02,GB,lists_499_1m,app_store,iOS,P1M,1,7.3432397907251339,0.0,7.3432397907251339,0,0,
2024-01-02,JP,lists_v2_3999_1y,app_store,iOS,P1Y,1,29.720139773109729,29.720139773109729,0.0,0,0,
2024-01-02,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,83.979,0.0,0,0,
2024-01-02,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,16,122.325,0.0,122.325,8,4,3.0
2024-01-02,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-03,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-01-03,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-03,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,78.288,0.0,78.288,7,3,3.3
2024-01-04,US,lists_499_1m,app_store,iOS,P1M,3,24.450999999999997,0.0,24.450999999999997,0,0,
2024-01-04,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,5,53.823,0.0,53.823,1,1,3.0
2024-01-05,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-05,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.183278147870762,0.0,15.183278147870762,0,0,
2024-01-05,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,68.502,0.0,68.502,6,2,3.9
2024-01-05,GB,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-06,US,lists_499_1m,app_store,iOS,P1M,1,10.479,0.0,10.479,0,0,
2024-01-06,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-06,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,16,73.395,0.0,73.395,10,4,3.7
2024-01-07,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-07,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,9,39.144,0.0,39.144,6,0,3.9
2024-01-07,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-07,GT,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,0,
2024-01-07,US,lists_499_1m,app_store,iOS,P1M,1,10.479,0.0,10.479,0,0,
2024-01-08,US,lists_499_1m,app_store,iOS,P1M,1,3.493,0.0,3.493,0,0,
2024-01-08,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-08,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,44.037,0.0,44.037,7,2,3.0
2024-01-08,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-08,MX,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-09,GB,lists_499_1m,app_store,iOS,P1M,1,11.012281589953904,0.0,11.012281589953904,0,0,
2024-01-09,US,lists_499_1m,app_store,iOS,P1M,3,24.450999999999997,0.0,24.450999999999997,0,0,
2024-01-09,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,14,146.79,0.0,146.79,3,5,3.0
2024-01-10,US,lists_499_1m,app_store,iOS,P1M,3,24.450999999999997,0.0,24.450999999999997,0,0,
2024-01-10,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,10,97.86,0.0,97.86,4,3,3.0
2024-01-10,JO,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-10,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-10,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,1,
2024-01-11,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-11,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,83.979,0.0,0,0,
2024-01-11,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,19,146.79,0.0,146.79,9,6,3.3
2024-01-11,IQ,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-12,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-12,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.228967518318722,0.0,15.228967518318722,0,0,
2024-01-12,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,73.395,0.0,73.395,5,2,3.8
2024-01-13,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,6,73.395,0.0,73.395,0,1,
2024-01-13,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,1,
2024-01-14,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-14,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,9,78.288,0.0,78.288,3,2,4.5
2024-01-14,GT,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,0,
2024-01-15,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-15,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,8,58.716,0.0,58.716,3,2,3.0
2024-01-15,DE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-15,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-16,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-16,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,15,127.218,0.0,127.218,5,0,3.4
2024-01-16,GB,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-16,DE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-17,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-17,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,8,48.93,0.0,48.93,3,1,3.0
2024-01-17,MY,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-17,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-17,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-01-17,MX,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,4.893,0.0,4.893,0,0,
2024-01-18,US,lists_499_1m,app_store,iOS,P1M,3,20.958,0.0,20.958,0,0,
2024-01-18,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,16,92.967,0.0,92.967,9,1,3.0
2024-01-18,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,24.465,0.0,24.465,0,1,
2024-01-19,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.088676945843899,0.0,15.088676945843899,0,0,
2024-01-19,GB,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.414766559469182,0.0,15.414766559469182,0,1,
2024-01-19,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,20,92.967,0.0,92.967,13,1,3.7
2024-01-19,GU,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,6.0
2024-01-19,SA,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-20,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,83.979,0.0,0,0,
2024-01-20,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,21,78.288,0.0,78.288,14,2,3.0
2024-01-20,KR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-20,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-01-21,US,lists_v2_3999_1y,app_store,iOS,P1Y,3,195.951,195.951,0.0,0,0,
2024-01-21,AU,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-21,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,24,102.753,0.0,102.753,17,2,4.3
2024-01-22,US,lists_v2_3999_1y,app_store,iOS,P1Y,3,167.958,167.958,0.0,0,0,
2024-01-22,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,27,122.325,0.0,122.325,18,5,3.5
2024-01-22,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-22,JM,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-01-23,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-23,US,lists_v2_3999_1y,app_store,iOS,P1Y,3,195.951,195.951,0.0,0,0,
2024-01-23,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,31,137.004,0.0,137.004,19,4,3.4
2024-01-23,DE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,6.0
2024-01-23,SE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-24,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-24,US,lists_v2_3999_1y,app_store,iOS,P1Y,3,167.958,111.972,55.986,0,1,
2024-01-24,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,22,112.539,0.0,112.539,14,5,3.6
2024-01-24,VE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-24,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-01-25,ES,lists_499_1m,app_store,iOS,P1M,1,7.5411828585294414,0.0,7.5411828585294414,0,0,
2024-01-25,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-25,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-25,TR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,12.505505126680347,0.0,12.505505126680347,0,1,
2024-01-25,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,19,127.218,0.0,127.218,9,3,3.5
2024-01-26,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-26,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-26,ES,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,5.0098143138326012,0.0,5.0098143138326012,0,0,
2024-01-26,GB,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,15.403899576381527,0.0,15.403899576381527,0,0,
2024-01-26,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,22,141.897,0.0,141.897,10,8,4.2
2024-01-27,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,111.972,0.0,0,0,
2024-01-27,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,33,171.255,0.0,171.255,18,7,3.5
2024-01-27,AU,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-27,VE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,1,
2024-01-27,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-01-28,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-28,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,83.979,0.0,83.979,0,1,
2024-01-28,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,25,88.074,0.0,88.074,18,0,4.5
2024-01-29,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-29,US,lists_v2_3999_1y,app_store,iOS,P1Y,2,111.972,55.986,55.986,0,0,
2024-01-29,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,21,107.646,0.0,107.646,13,2,3.2
2024-01-30,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,55.986,0.0,0,0,
2024-01-30,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,24,176.148,0.0,176.148,7,8,3.8
2024-01-31,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-01-31,US,lists_v3_1299_1m,app_store,iOS,P1M,1,27.279,27.279,0.0,0,0,
2024-01-31,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,12,117.432,0.0,117.432,3,4,4.7
2024-01-31,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-01-31,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,8,0.0,0.0,0.0,8,0,3.9
2024-01-31,VN,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-01-31,US,lists_v2_3999_1y,app_store,iOS,P1Y,1,55.986,0.0,55.986,0,0,
2024-02-01,ES,lists_499_1m,app_store,iOS,P1M,1,7.4906075986580429,0.0,7.4906075986580429,0,0,
2024-02-01,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-02-01,US,lists_v3_1299_1m,app_store,iOS,P1M,2,45.465,45.465,0.0,0,0,
2024-02-01,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,16,234.864,0.0,234.864,0,7,
2024-02-01,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,8,0.0,0.0,0.0,8,0,4.6
2024-02-02,GB,lists_499_1m,app_store,iOS,P1M,1,7.3392570135156738,0.0,7.3392570135156738,0,0,
2024-02-02,US,lists_v3_1299_1m,app_store,iOS,P1M,2,36.372,36.372,0.0,0,0,
2024-02-02,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,10,102.753,0.0,102.753,1,0,3.0
2024-02-02,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-02-02,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,8,0.0,0.0,0.0,8,0,3.6
2024-02-02,DE,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-02-02,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-02-03,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-02-03,US,lists_v3_1299_1m,app_store,iOS,P1M,1,27.279,27.279,0.0,0,0,
2024-02-03,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,12,122.325,0.0,122.325,0,1,
2024-02-03,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-02-03,VE,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,14.678999999999998,0.0,14.678999999999998,0,0,
2024-02-03,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,13,12.578999999999999,0.0,12.578999999999999,11,2,4.1
2024-02-03,VN,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,4.193,0.0,4.193,0,1,
2024-02-04,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-02-04,US,lists_v3_1299_1m,app_store,iOS,P1M,4,81.837000000000018,81.837000000000018,0.0,0,0,
2024-02-04,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,6,73.395,0.0,73.395,0,0,
2024-02-04,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,9,8.386,0.0,8.386,8,1,3.6
2024-02-04,CA,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-02-04,NG,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-02-05,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-02-05,US,lists_v3_1299_1m,app_store,iOS,P1M,2,36.372,18.186,18.186,0,1,
2024-02-05,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,8,92.967,0.0,92.967,0,1,
2024-02-05,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,8,25.157999999999994,0.0,25.157999999999994,6,2,3.0
2024-02-05,DE,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,8.386,0.0,8.386,0,1,
2024-02-06,US,lists_v3_1299_1m,app_store,iOS,P1M,3,45.465,45.465,0.0,0,0,
2024-02-06,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,16,161.469,0.0,161.469,0,2,
2024-02-06,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,9,29.350999999999992,0.0,29.350999999999992,6,3,3.7
2024-02-07,US,lists_v3_1299_1m,app_store,iOS,P1M,2,36.372,36.372,0.0,0,0,
2024-02-07,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,7,83.181,0.0,83.181,0,1,
2024-02-07,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-02-07,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,7,8.386,0.0,8.386,6,1,3.0
2024-02-08,US,lists_499_1m,app_store,iOS,P1M,1,3.493,0.0,3.493,0,0,
2024-02-08,US,lists_v3_1299_1m,app_store,iOS,P1M,1,18.186,18.186,0.0,0,0,
2024-02-08,US,lists_v3_9899_1y,app_store,iOS,P1Y,1,138.58599999999998,138.58599999999998,0.0,0,0,
2024-02-08,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,12,156.576,0.0,156.576,0,0,
2024-02-08,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,7,0.0,0.0,0.0,7,0,3.0
2024-02-08,NG,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,7.0
2024-02-09,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-02-09,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,8,88.074,0.0,88.074,0,0,
2024-02-09,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-02-09,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,3,20.964999999999996,0.0,20.964999999999996,1,2,3.0
2024-02-09,GB,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,0.0,0.0,0.0,1,0,3.0
2024-02-10,US,lists_499_1m,app_store,iOS,P1M,2,13.972,0.0,13.972,0,0,
2024-02-10,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,13,137.004,0.0,137.004,0,1,
2024-02-10,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,9.786,0.0,9.786,0,0,
2024-02-10,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,7,46.122999999999983,0.0,46.122999999999983,3,3,3.0
2024-02-10,VN,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,4.193,0.0,4.193,0,0,
2024-02-11,US,lists_499_1m,app_store,iOS,P1M,1,6.986,0.0,6.986,0,0,
2024-02-11,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,4,34.251,0.0,34.251,0,0,
2024-02-11,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,8,54.508999999999979,0.0,54.508999999999979,2,5,4.2
2024-02-12,US,lists_v3_1299_1m,app_store,iOS,P1M,2,36.372,36.372,0.0,0,0,
2024-02-12,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,8,83.181,0.0,83.181,0,0,
2024-02-12,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,2,0.0,0.0,0.0,2,0,3.0
2024-02-12,DE,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,8.386,0.0,8.386,0,0,
2024-02-13,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,13,83.181,0.0,83.181,0,0,
2024-02-13,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,5,25.157999999999994,0.0,25.157999999999994,2,1,3.0
2024-02-14,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,6,29.358,0.0,29.358,0,1,
2024-02-14,IL,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,4.893,0.0,4.893,0,0,
2024-02-14,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,2,4.193,0.0,4.193,1,0,6.0
2024-02-15,US,lists_v3_1299_1m,app_store,iOS,P1M,3,36.372,36.372,0.0,0,0,
2024-02-15,US,lists_v3_9899_1y,app_store,iOS,P1Y,1,69.292999999999992,69.292999999999992,0.0,0,0,
2024-02-15,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,9,44.037,0.0,44.037,0,0,
2024-02-15,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,4,0.0,0.0,0.0,4,0,3.0
2024-02-16,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,7,34.251,0.0,34.251,0,0,
2024-02-16,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,4.893,0.0,4.893,0,0,
2024-02-16,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,3,8.386,0.0,8.386,1,1,3.0
2024-02-17,US,lists_499_1m,app_store,iOS,P1M,1,3.493,0.0,3.493,0,0,
2024-02-17,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,11,53.823,0.0,53.823,0,0,
2024-02-17,PR,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,4.893,0.0,4.893,0,0,
2024-02-17,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,4,4.193,0.0,4.193,3,0,3.0
2024-02-17,VN,lists_v3_599_1w_3dt,app_store,iOS,P1W,1,4.193,0.0,4.193,0,0,
2024-02-18,US,lists_499_1m,app_store,iOS,P1M,1,3.493,0.0,3.493,0,0,
2024-02-18,US,lists_v3_1299_1m,app_store,iOS,P1M,1,9.093,9.093,0.0,0,0,
2024-02-18,US,lists_v2_699_1w_3dt,app_store,iOS,P1W,1,4.893,0.0,4.893,0,1,
2024-02-18,US,lists_v3_599_1w_3dt,app_store,iOS,P1W,4,12.578999999999999,0.0,12.578999999999999,1,0,3.0
